0,0,0,0,0,0,-,-,北京 中国铁建·国际花园
30.6891901211,103.8812697114,30.6864591362,103.8833618344,30.692319,103.889876,四川省成都市温江区清泉北街,-,成都 千禧河畔国际社区
30.1850913763,120.2186883596,30.182657025,120.2232051996,30.188902,120.229634,浙江省杭州市滨江区滨康路,-,杭州 中天官河锦庭
32.1604616141,119.5058410945,32.1584043691,119.5110284867,32.164739,119.517423,江苏省镇江市京口区秋山路,-,镇江 银湖花园
22.6447495107,113.8293428593,22.6418137233,113.834369319,22.647559,113.840891,广东省深圳市宝安区兴围路东1,-,深圳 星航华府
29.8343607801,121.5960071414,29.8317270374,121.6000894635,29.837483,121.606646,浙江省宁波市鄞州区下应北路129号,-,宁波 宁波龙湖名景台
25.1062993598,102.7471426837,25.1033702809,102.7486339919,25.109347,102.755163,云南省昆明市盘龙区龙波路,-,昆明 金领时代
0,0,0,0,0,0,-,-,武汉 金地京汉1930
30.5286973672,104.0639172908,30.5262252544,104.0664063808,30.532348,104.072889,四川省成都市双流县天府大道南延线迎宾大道1号,-,成都 蓝润ISC
30.3421855711,120.1235745966,30.3399218412,120.1283650219,30.346268,120.134767,浙江省杭州市拱墅区通益路,-,杭州 天鸿香榭里
22.5419715027,113.3633055666,22.5392614835,113.3687611797,22.545365,113.375245,广东省中山市中山市青溪路,-,中山 万科金域蓝湾
0,0,0,0,0,0,-,-,武汉 金地京汉1947
31.1839376443,121.2537521792,31.1819000991,121.2581670952,31.187551,121.264758,上海市青浦区X461(崧泽大道),-,上海 仁恒西郊花园
30.7792354571,103.9353590498,30.7765531106,103.9374672661,30.7828,103.943897,四川省成都市郫县河滨街1号,-,成都 百维广场
22.4824789926,113.3454001527,22.4797331008,113.3508182149,22.485514,113.357394,广东省中山市中山市北大街12,-,中山 正邦华俊翠苑
25.0662250958,102.7286995189,25.0632804819,102.7301747339,25.069532,102.736601,云南省昆明市盘龙区白云路418号,-,昆明 金尚俊园
28.1961972753,113.0386786023,28.1929493097,113.0444399873,28.199288,113.050881,湖南省长沙市芙蓉区荷花路,-,长沙 长房白沙湾
31.3749616737,121.2679508377,31.3730060879,121.2723925758,31.378747,121.278976,上海市嘉定区叶城路365,-,上海 信义嘉庭
30.5831734447,114.2133191821,30.5807398037,114.2187855241,30.586977,114.225203,湖北省武汉市硚口区汉西一路,-,武汉 天宇·盛世滨江
25.715948479,116.7604800949,25.7130148473,116.7652115116,25.719361,116.771665,福建省龙岩市连城县西市路15号,-,龙岩 冠山金城
22.5411683471,113.343053875,22.5384284031,113.3484773016,22.544199,113.355021,广东省中山市中山市翠沙路,-,中山 优格国际
24.9591821136,102.7308013231,24.9562251337,102.7322711736,24.962478,102.738709,云南省昆明市官渡区昌宏西路,-,昆明 银海沁楠湾
22.5877481186,113.9688306286,22.5847912382,113.9737444355,22.590896,113.980263,广东省深圳市南山区夏青路,-,深圳 博林天瑞
30.8936122649,104.2688793343,30.8911726338,104.2712825936,30.89746,104.277703,四川省成都市青白江区凤祥大道,-,成都 瑞居海布斯卡
22.605448309,113.8417208564,22.602486906,113.8467151296,22.608391,113.853241,广东省深圳市宝安区宝安大道,-,深圳 万象新天
23.3547874358,113.6294471798,23.3520197224,113.6345380125,23.358352,113.640969,广东省广州市增城市S118,-,广州 碧桂园中新首府
30.3922314744,120.278984726,30.3898115842,120.2834586506,30.395577,120.290054,浙江省杭州市余杭区洗永线,-,杭州 赞成首府
32.1679281591,119.4830766459,32.1659574176,119.4883820553,32.171861,119.494904,江苏省镇江市润州区南纬一路1号,-,镇江 美林湾
24.8097598149,102.8113854867,24.8067359395,102.812839244,24.812751,102.819313,云南省昆明市呈贡区S102,-,昆明 广电苑
31.0090602026,121.3070327965,31.006977412,121.3115013567,31.013339,121.317944,上海市松江区影佳路,-,上海 雅居乐星徽
24.9283463253,102.5535254915,24.925262143,102.5547914942,24.930996,102.561335,云南省昆明市安宁市,-,昆明 云岭盛世佳园
25.2833895386,117.4229224234,25.2807752112,117.4281098156,25.286434,117.434669,福建省龙岩市漳平市林昌路,-,龙岩 九龙桂冠
30.5805469842,104.2351897891,30.5779560648,104.2375662263,30.583694,104.244122,四川省成都市龙泉驿区北泉路,-,成都 新城吾悦广场
0,0,0,0,0,0,-,-,武汉 金地京汉1948
40.1793223564,116.6499115907,40.1804207534,116.6557963572,40.186667,116.662221,北京市顺义区顺恒大街,-,北京 香悦四季
0,0,0,0,0,0,-,-,武汉 金地京汉1955
22.5919025808,113.9953779626,22.5890301092,114.0003615069,22.595382,114.006834,广东省深圳市南山区留仙大道,-,深圳 塘朗城
38.8908921078,121.5806053109,38.8916562036,121.5855566687,38.897761,121.59204,辽宁省大连市沙河口区中山路437号,-,大连 星海凯泰铭座
32.1284194916,119.4209514818,32.1265614581,119.4264017305,32.132642,119.432862,江苏省镇江市丹徒区谷阳大道177号,-,镇江 香域花园
24.9401728315,102.7455143766,24.9372202357,102.746994956,24.943347,102.753447,云南省昆明市官渡区南绕城高速公路,-,昆明 官房都铎城邦
25.1051991116,117.0115714423,25.1024109022,117.0163994185,25.108684,117.022892,福建省龙岩市新罗区龙腾北路,-,龙岩 双洋新天地
24.9455239089,102.6933143044,24.9425131858,102.6947036887,24.948531,102.701192,云南省昆明市官渡区福保路,-,昆明 半岛华府
22.499383777,113.3637251684,22.4966727769,113.3691807815,22.502778,113.375676,广东省中山市中山市永安一路,-,中山 映翠豪庭
30.6079113501,104.3133992301,30.605376637,104.3158668624,30.61134,104.322391,四川省成都市龙泉驿区同安路,-,成都 锦丰首席
0,0,0,0,0,0,-,-,武汉 金地京汉1954
29.9019695824,118.4512410104,29.8996259902,118.4564659536,29.905875,118.462917,安徽省黄山市歙县紫金路,-,黄山 春江花园
0,0,0,0,0,0,-,-,黄山 荣盛·莲花国际
36.6360949782,116.9581499327,36.6362112124,116.9637986649,36.642156,116.970374,山东省济南市市中区西十里河街50号,-,济南 安泰.诚品
25.0788658256,117.0094497328,25.0760769325,117.0142723446,25.082343,117.020746,福建省龙岩市新罗区龙腾中路,-,龙岩 国贸天琴湾
25.0261276861,117.0045565536,25.0233327943,117.0093791654,25.029598,117.015845,福建省龙岩市新罗区S203(东肖南路),-,龙岩 永丰鑫城
25.0133094647,102.7020648689,25.0103247608,102.7034810753,25.016497,102.709946,云南省昆明市西山区前卫西路,-,昆明 金地悦天下
29.9228493272,117.9250754685,29.920185417,117.930150208,29.926289,117.936653,安徽省黄山市黟县翼然路,-,黄山 徽府别苑
31.2100450728,121.3792983694,31.2081868958,121.3839278623,31.213845,121.39054,上海市长宁区威宁路甲1号,-,上海 宝华紫薇花园
25.059541525,116.4205569308,25.0569076818,116.4253741782,25.062999,116.431844,福建省龙岩市上杭县紫金路28号,-,龙岩 天和国际公馆
22.5341025374,114.0722830533,22.5314022313,114.0774007081,22.537166,114.083942,广东省深圳市福田区福田路16号,-,深圳 大康·福盈门
28.1469187573,112.8996693836,28.1433902009,112.9050659881,28.149633,112.911504,湖南省长沙市望城区云栖路,-,长沙 云栖谷
32.1315379712,119.4220277611,32.1296801414,119.4274780098,32.135759,119.433941,江苏省镇江市丹徒区长山路158,-,镇江 福临广场
25.1438358619,117.0537837791,25.1411796765,117.0587780523,25.146853,117.065368,福建省龙岩市新罗区S203,-,龙岩 兴想江山名筑
24.8556798233,102.8607433808,24.8525744221,102.8621274007,24.858706,102.868611,云南省昆明市呈贡区致远路,-,昆明 泛亚城邦
30.3743807696,120.2331248928,30.371955756,120.2376363684,30.378306,120.244066,浙江省杭州市江干区天都路,-,杭州 罗兰香谷
30.7939146398,103.9022120412,30.7912236353,103.9042987998,30.7974,103.910727,四川省成都市郫县蜀新大道,-,成都 成都时代豪廷广场
39.9092595847,116.3448536719,39.9106009944,116.3510227526,39.916384,116.357611,北京市西城区南礼士路二条2号院-1号楼,-,北京 建邦·礼仕阁
22.9931931262,113.4896979203,22.9905117803,113.4950462451,22.996587,113.501502,广东省广州市番禺区Y903(利丰大道),-,广州 碧桂园莲山首府
32.1829808238,119.4133393589,32.1811149334,119.418794972,32.187203,119.425294,江苏省镇江市润州区冠城路,-,镇江 国际冠城
24.9680789417,102.742195459,24.9651319283,102.7436760384,24.971263,102.750154,云南省昆明市官渡区广福路,-,昆明 海伦国际
30.4920950176,104.0829160918,30.4896406308,104.0854427327,30.495453,104.092014,四川省成都市双流县红星路南延线一段,-,成都 心怡中丝园南汇华都
30.2728036666,120.0348696672,30.2704502983,120.0396332704,30.27622,120.046234,浙江省杭州市余杭区荆长大道,-,杭州 绿城西溪融庄
25.0912022219,102.7470456805,25.0882678057,102.7485369887,25.094245,102.755053,云南省昆明市盘龙区铂金大道,-,昆明 誉峰国际
32.2233773834,119.4565786612,32.2214487824,119.4619591725,32.227093,119.468535,江苏省镇江市京口区滨水路,-,镇江 招商北固湾
24.8248479567,102.8181447275,24.8218099635,102.8195823915,24.827975,102.826029,云南省昆明市呈贡区雨花路,-,昆明 蓝光天娇城
31.1829290767,121.4139495449,31.1810750959,121.4185897665,31.187324,121.425018,上海市徐汇区钦州北路332号,-,上海 徐汇玺庭
30.3280924798,120.0676952999,30.3258097662,120.0725071829,30.331556,120.079066,浙江省杭州市西湖区竹桥路,-,杭州 协安紫郡
30.1247033554,121.5607539311,30.1221190507,121.5649113551,30.128472,121.571334,浙江省宁波市慈溪市灵峰路,-,宁波 龙湖香醍漫步
31.1125391018,121.3497582627,31.1105919012,121.3543233824,31.116521,121.360885,上海市松江区闵松路,-,上海 象屿品城
31.2300019158,121.4216475672,31.2281670677,121.4262877888,31.234424,121.43275,上海市长宁区长宁支路125号,-,上海 长宁88金廷
32.1959693686,119.440299155,32.1940809861,119.445727946,32.199822,119.45231,江苏省镇江市润州区黄鹤山路,-,镇江 景天花园
24.9679857794,102.7928806654,24.9650144504,102.7943612448,24.970756,102.80093,云南省昆明市官渡区玉缘路,-,昆明 国际银座
30.0746666705,119.9468697199,30.0720624895,119.951413382,30.077809,119.957981,浙江省杭州市富阳市大桥北路204号,-,杭州 融创·富春壹号院
24.9924120199,102.7198627689,24.9894511396,102.7213165262,24.995762,102.727765,云南省昆明市官渡区官南大道1320,-,昆明 大润发
31.3926097377,121.6933847133,31.3905904637,121.6977084342,31.396866,121.704144,上海市崇明县凤蓉支路,-,上海 御岛财富公馆
0,0,0,0,0,0,-,-,成都 世玺二期
30.5802529955,103.9072747989,30.5774634823,103.9093508287,30.583739,103.915752,四川省成都市双流县金河路二段,-,成都 北大资源公园1898
22.5532422835,113.3883057147,22.5505572308,113.3937827855,22.556891,113.400226,广东省中山市中山市沿江路,-,中山 雅居乐御滨名门
31.2444177129,121.4716597702,31.2425098741,121.4762087967,31.248418,121.482735,上海市闸北区浙江北路61号,-,上海 华侨城苏河湾
25.0941196332,102.7170620539,25.0911563091,102.7184997179,25.097438,102.724953,云南省昆明市五华区龙泉路393号,-,昆明 中天城理想中心
24.9983894276,102.6713843184,24.9953458944,102.6727254229,25.001095,102.679312,云南省昆明市西山区周家路,-,昆明 俊发九夏云水
30.7997257456,103.8659150475,30.7970716047,103.8680339926,30.802751,103.874609,四川省成都市郫县郫温路,-,成都 清江别韵
31.3211138598,121.4929609319,31.31917994,121.4974455854,31.324819,121.504029,上海市杨浦区国权北路515-19号-临,-,上海 三湘七星府邸
22.5493355904,113.3540429021,22.546610708,113.359482422,22.552539,113.366003,广东省中山市中山市翠沙路,-,中山 大信新家园二期
22.7695287509,114.3001395524,22.766753822,114.3049836219,22.772425,114.311546,广东省深圳市龙岗区佳乐路8号,-,深圳 创城·宜城风景
0,0,0,0,0,0,-,-,昆明 慢哉
30.8251297212,121.5291077957,30.82281729,121.533410059,30.828885,121.539874,上海市奉贤区海佳路,-,上海 嘉业海悦
30.503640397,104.0326738044,30.5010938269,104.0350770637,30.507389,104.04152,四川省成都市双流县双华路,-,成都 中铁骑士府邸
25.0603870199,102.7871918508,25.0574227274,102.7886777946,25.063162,102.795219,云南省昆明市盘龙区寺瓦路,-,昆明 银海白沙郡
22.5376493471,113.345978875,22.5349094031,113.3514023016,22.54068,113.357946,广东省中山市中山市翠虹路6,-,中山 龙光水悦熙园
30.7735218376,104.0585524261,30.7711575052,104.0610522449,30.777277,104.067526,四川省成都市新都区敬成路,-,成都 翔宇榜样
29.7997704461,118.343395481,29.7974009942,118.3486150597,29.803322,118.355176,安徽省黄山市徽州区G205,-,黄山 纳尼亚小镇
22.6355541042,114.0151024293,22.6327517841,114.0201396178,22.63885,114.026625,广东省深圳市宝安区上塘路29号,-,深圳 星河传奇
28.232789519,112.970768514,28.2293442755,112.9762885003,28.235032,112.982912,湖南省长沙市开福区湘江北路,-,长沙 北辰三角洲
29.3355992762,121.4550814081,29.333102096,121.4594963241,29.339202,121.465971,浙江省宁波市宁海县科二路195号,-,宁波 荣安凤凰城
25.0898638539,102.6619255957,25.0868128369,102.6632452425,25.092506,102.669833,云南省昆明市五华区G5(京昆高速公路),-,昆明 国茶港
30.1919055725,120.1420894695,30.1896059253,120.1468262506,30.195697,120.153284,浙江省杭州市滨江区闻涛路,-,杭州 银杏汇
24.9503291077,102.7542750153,24.9473816154,102.7557663235,24.953351,102.762259,云南省昆明市官渡区广福路,-,昆明 雲嶺星河莊園
0,0,0,0,0,0,-,-,武汉 金地京汉1951
25.0611252083,102.6707725846,25.0580880225,102.6721190535,25.063829,102.678666,云南省昆明市五华区二环西路419号,-,昆明 云都国际
36.5579141637,116.7739791309,36.5580951599,116.779665414,36.564171,116.786135,山东省济南市长清区大学路,-,济南 恒大绿洲
38.9171174647,121.6997535872,38.9180190934,121.7048336911,38.924135,121.711342,辽宁省大连市中山区华乐街,-,大连 保利天禧
0,0,0,0,0,0,-,-,成都 鹭湖宫8区E组团
22.5015476182,113.4045525534,22.498866549,113.4100349886,22.505098,113.416484,广东省中山市中山市兴文路13号,-,中山 帝璟东方
24.871560709,102.8289570489,24.8685090967,102.8303839841,24.874785,102.836834,云南省昆明市呈贡区彩云南路,-,昆明 滇池明珠广场
31.202404333,121.4201386761,31.2005599204,121.4247788977,31.206814,121.431228,上海市长宁区安顺路80号,-,上海 淮海名邸
24.9910148877,102.7139809306,24.9880391795,102.7154185946,24.994322,102.721873,云南省昆明市西山区前程路,-,昆明 兴港珑湾
24.9818844525,102.6966901628,24.9788744632,102.6980849115,24.984902,102.704596,云南省昆明市西山区同仁路,-,昆明 筑友双河湾
30.0628838195,119.9399388648,30.0602608051,119.944471798,30.06592,119.951067,浙江省杭州市富阳市后周中路28号,-,杭州 富阳宝龙城市广场
31.1976427818,121.5315200173,31.1955366224,121.5358544671,31.201611,121.542326,上海市浦东新区X637(龙阳路),-,上海 陆家嘴锦绣前城
0,0,0,0,0,0,-,-,合肥 世茂君望墅
30.6887384668,103.8356938695,30.6860859065,103.8378664588,30.692034,103.844353,四川省成都市温江区两河路西段221号,-,成都 金强欧郡
30.6731165288,103.8105497861,30.6704959896,103.8127599263,30.676731,103.819167,四川省成都市温江区锦绣大道南段,-,成都 翰林世家
28.1968794917,113.0656909252,28.1936929878,113.0715327764,28.1996,113.078071,湖南省长沙市芙蓉区望龙路,-,长沙 紫御江山
22.5129598911,113.3470884738,22.5102145949,113.352506536,22.51599,113.359057,广东省中山市中山市翠景道,-,中山 雅居乐剑桥郡
25.1060721117,117.0089614423,25.1032839022,117.0137894185,25.109557,117.020282,福建省龙岩市新罗区龙腾北路,-,龙岩 建发央郡
32.1880898311,119.4018598609,32.1862239407,119.4073262029,32.192578,119.413759,江苏省镇江市润州区朱方路,-,镇江 美的城
30.2087424954,120.2228845353,30.2063086386,120.2274013753,30.212551,120.23382,浙江省杭州市滨江区月明路273,-,杭州 绿城明月江南
40.0719226749,116.3542118214,40.0732896817,116.3604184531,40.079234,116.366956,北京市昌平区X004(黄平路),-,北京 首开国风美唐
39.8090966872,116.1337552637,39.8104647773,116.1400155395,39.816717,116.146402,北京市丰台区大灰厂路,-,北京 中国铁建·北京山语城
40.170019058,116.6534402778,40.1711340132,116.6593465021,40.177218,116.665828,北京市顺义区S201(通顺路),-,北京 中铁·花溪渡
25.0664039217,102.6818049086,25.0633864204,102.6831728352,25.06925,102.6897,云南省昆明市五华区学府路723号附2号,-,昆明 海伦先生
22.5861460609,114.1167416776,22.5834368609,114.1218166776,22.5898,114.128301,广东省深圳市罗湖区金稻田路2049,-,深圳 宝翠苑
22.501217777,113.3697421684,22.4985067769,113.3751977815,22.504612,113.381693,广东省中山市中山市槎桥路,-,中山 瀚华花园
0,0,0,0,0,0,-,-,武汉 金地京汉1953
30.1470304767,119.980631185,30.1444977225,119.9852392201,30.150768,119.991715,浙江省杭州市富阳市九龙大道,-,杭州 杭州天安富春硅谷
29.6024353996,119.047593841,29.600033477,119.0527705044,29.606295,119.059211,浙江省杭州市淳安县南山大街97号,-,杭州 千岛湖柏润国际花园
0,0,0,0,0,0,-,-,中山 旭日·翠澜园
25.0164054647,102.7004168689,25.0134207608,102.7018330753,25.019593,102.708298,云南省昆明市西山区二环南路,-,昆明 绿地大城天地
24.8812708816,102.8233927583,24.8782389829,102.8248357867,24.884411,102.831309,云南省昆明市呈贡区朝云街,-,昆明 七彩云南第壹城
25.1039409168,102.7290358766,25.1010021228,102.7305110916,25.107259,102.73697,云南省昆明市五华区红康路106号,-,昆明 和谐世纪
29.7845221443,118.2607402421,29.7820267535,118.2658525325,29.787693,118.272465,安徽省黄山市休宁县梅林大道,-,黄山 梅林国际
39.8797672418,116.4726372115,39.8810639571,116.4787365548,39.886987,116.485261,北京市朝阳区西大望路,-,北京 鸿坤花语墅
24.9183983553,102.4653538017,24.9155571774,102.4668772964,24.921724,102.473318,云南省昆明市安宁市大屯路,-,昆明 金色国际
24.9168285379,102.4672424217,24.9139630346,102.4687390943,24.920232,102.475155,云南省昆明市安宁市珍泉路6-3,-,昆明 中央华冠
0,0,0,0,0,0,-,-,昆明 德润中心
0,0,0,0,0,0,-,-,武汉 金地京汉1913
31.3153035074,121.3109665314,31.3133741704,121.3154619137,31.319735,121.32189,上海市嘉定区芳菊路,-,上海 华润置地中央公园
25.0245360339,117.000584706,25.021707117,117.0053644025,25.028066,117.011816,福建省龙岩市新罗区S203(东肖南路),-,龙岩 美伦东锦缘
0,0,0,0,0,0,-,-,武汉 金地京汉1935
28.1632494645,112.9840703756,28.1598587128,112.9896493704,28.165639,112.996217,湖南省长沙市雨花区雨花路102号,-,长沙 大鸿杰座
30.1675554062,120.1541967707,30.1652225936,120.1588745432,30.17097,120.165448,浙江省杭州市滨江区东冠路239号,-,杭州 东和云第
30.5805469842,104.2351897891,30.5779560648,104.2375662263,30.583694,104.244122,四川省成都市龙泉驿区北泉路,-,成都 成都新城吾悦广场
0,0,0,0,0,0,-,-,武汉 金地京汉1923
31.2084809778,121.4560268935,31.2065769194,121.4605973777,31.212675,121.467077,上海市徐汇区嘉善路361号,-,上海 嘉御庭
0,0,0,0,0,0,-,-,成都 泽瀚峰景二期
0,0,0,0,0,0,-,-,龙岩 中航紫金·云熙
25.023489982,102.6791707456,25.0204666352,102.6805386722,25.026333,102.68707,云南省昆明市西山区西福路,-,昆明 绿地海珀澜庭
24.9867370938,102.6885707993,24.9837273493,102.689965548,24.989757,102.696481,云南省昆明市西山区海埂路588号,-,昆明 奥宸中心
23.1422076214,113.3894484921,23.1397216342,113.3949684783,23.146054,113.401398,广东省广州市天河区健明四路,-,广州 天健上城
31.2302789185,121.3638118238,31.2284211345,121.3684252233,31.234084,121.375053,上海市普陀区千阳南路,-,上海 上河湾
25.3034067096,117.4278991059,25.3007831144,117.4330811337,25.306534,117.439625,福建省龙岩市漳平市S208,-,龙岩 裕嘉大景城
24.8924526015,102.5611279746,24.8893433396,102.562377884,24.895205,102.568912,云南省昆明市安宁市,-,昆明 恒大金碧天下
30.7942911578,103.930444076,30.7916185851,103.9325522923,30.797861,103.938965,四川省成都市郫县港大路210号,-,成都 中铁西郡英华格拉斯
29.7885924012,118.1502158086,29.7862366794,118.1555373113,29.79199,118.162117,安徽省黄山市休宁县S326,-,黄山 恒泰·名人岛
0,0,0,0,0,0,-,-,武汉 金地京汉1911
24.9341412938,102.7617807218,24.931188698,102.76327203,24.937008,102.769798,云南省昆明市官渡区规划46号路,-,昆明 格拉斯香水小镇
25.0562481945,116.4120446478,25.0536192108,116.4168672596,25.059867,116.423305,福建省龙岩市上杭县北环路469号,-,龙岩 金山商业城
24.9229761403,102.5861282429,24.9198481757,102.5873566946,24.926009,102.593794,云南省昆明市安宁市,-,昆明 山水融城
25.0506040547,102.7647273422,25.0476638201,102.7662240148,25.053484,102.772747,云南省昆明市盘龙区寺瓦路,-,昆明 朝九晚五
28.2367164775,113.0659832287,28.2335311671,113.0718304444,28.239442,113.078388,湖南省长沙市长沙县东升路42号,-,长沙 蝴蝶谷
31.1890962213,121.3913823782,31.1872376514,121.3960172354,31.19298,121.402588,上海市闵行区红松东路1090号,-,上海 古北壹号
22.6148685545,114.1332703009,22.6121846713,114.1383611336,22.618424,114.144814,广东省深圳市龙岗区中怡路56,-,深圳 星都豪庭
24.9211253553,102.4599728017,24.9182841774,102.4614962964,24.924451,102.467937,云南省昆明市安宁市湖东路,-,昆明 宁湖万国城
25.0765091321,102.7023071231,25.0735307473,102.7037233295,25.079702,102.710184,云南省昆明市五华区教场北路73号,-,昆明 实力玖如堂
24.9557631736,102.5753761073,24.9526456977,102.5766099234,24.958663,102.583104,云南省昆明市安宁市G320,-,昆明 时代贸港
22.5174856264,113.4697133828,22.5147205083,113.4750938941,22.520468,113.481617,广东省中山市中山市京珠高速公路,-,中山 保利林语
22.5644784342,114.0339443044,22.5617192713,114.0390190439,22.567491,114.045593,广东省深圳市福田区梅华路240-10,-,深圳 绿景虹湾
32.0301285508,117.2611488681,32.0280774721,117.2666473966,32.034162,117.273127,安徽省合肥市长丰县花棉路,-,合肥 元一后九栋
31.2460208083,121.6799605761,31.2439295214,121.6842574749,31.2503,121.690693,上海市浦东新区川沙路2060号,-,上海 金融家
30.3179861968,120.174854727,30.3156291576,120.1794895842,30.321269,120.186057,浙江省杭州市下城区沈家路58,-,杭州 龙元东新府
31.2359826314,121.4510125664,31.2341158707,121.4556098727,31.240376,121.46206,上海市静安区昌化路20号,-,上海 远中风华园
25.0543273694,102.646597744,25.0512367285,102.6478744755,25.057062,102.654401,云南省昆明市五华区黑林铺直街64号,-,昆明 版筑青果
39.6714424011,116.0598124319,39.6727719825,116.0660673433,39.678855,116.072554,北京市房山区X008(大于路),-,北京 北京城建·琨廷
22.4869380177,113.3539567666,22.484211952,113.3593909221,22.490144,113.365937,广东省中山市中山市星华路,-,中山 永安新城SUN第坊
22.5112558111,113.4253887637,22.5085598744,113.4308551057,22.51446,113.437366,广东省中山市中山市博爱七路,-,中山 越秀星汇品峰
31.2776847193,121.4576526594,31.2758141648,121.462228508,31.281904,121.468685,上海市闸北区北宝兴路582号,-,上海 海珀星晖
30.2399665215,120.2861508047,30.2375380416,120.290619365,30.2432,120.297218,浙江省杭州市萧山区通惠北路1629,-,杭州 德信泊林春天
24.9421074302,102.7329697709,24.9391502101,102.7344396214,24.9454,102.740868,云南省昆明市官渡区云秀路,-,昆明 翠逸园
28.0646980471,113.0154932345,28.0614035366,113.0211795176,28.067669,113.027629,湖南省长沙市长沙县万家丽南路,-,长沙 丽发新城
25.0810848059,102.6462081222,25.0779995283,102.6474848537,25.083825,102.654027,云南省昆明市五华区商院路,-,昆明 昆百大国际派
40.0067147222,116.6661963613,40.0078324651,116.67210795,40.013751,116.678688,北京市通州区S201(通顺路),-,北京 首开香溪郡
22.5443336163,113.9473812911,22.541326334,113.9522575471,22.547093,113.958808,广东省深圳市南山区深南大道,-,深圳 华润城润府
28.2311852262,113.068303097,28.2279996173,113.0741449482,28.233911,113.080708,湖南省长沙市长沙县向阳路3号,-,长沙 金科时代中心
0,0,0,0,0,0,-,-,武汉 金地京汉1921
39.7032662672,116.3955286247,39.7046489259,116.4017406208,39.710985,116.408123,北京市大兴区孙薄路,-,北京 首地·浣溪谷
25.0784061321,102.7067701231,25.0754277473,102.7081863295,25.081599,102.714647,云南省昆明市五华区教兴路,-,昆明 实力壹方城
31.1134417349,121.5872312554,31.1111914288,121.5914262303,31.117116,121.59797,上海市浦东新区祝家港路,-,上海 九龙仓兰廷
0,0,0,0,0,0,-,-,武汉 金地京汉1956
31.2833257999,121.2062264961,31.2813683429,121.2106896919,31.287623,121.217103,上海市嘉定区绿苑路595号,-,上海 大学里
32.2096057186,119.4207944398,32.2077356994,119.4262500529,32.213823,119.432743,江苏省镇江市润州区京畿路233号,-,镇江 江南府邸
30.0698402842,121.1862249999,30.0674633254,121.1906184583,30.073805,121.197027,浙江省宁波市余姚市金型路,-,宁波 东方卢浮郡
30.2517442816,120.0551056551,30.24943677,120.0599014448,30.255102,120.06652,浙江省杭州市西湖区百家园路,-,杭州 滨江西溪明珠
39.1245096578,121.6909070689,39.1255209816,121.6959925372,39.131797,121.70243,辽宁省大连市金州区龙山路,-,大连 中交金海湾
32.1671815644,119.4162134916,32.1653198051,119.4216691047,32.171404,119.428155,江苏省镇江市丹徒区檀山路,-,镇江 亚东紫檀
24.9286716264,102.501637382,24.9257236557,102.5030428595,24.931845,102.50949,云南省昆明市安宁市和平南路,-,昆明 金色城邦
